order_id,order_date,category,unit_price,quantity,total_amount,customer_segment,customer_age,sales_channel,region,discount_applied
ORD_000621,2024-06-02,Home & Garden,454.85,3,1364.56,Premium,65,Online,North,0.0
ORD_000622,2025-03-24,Beauty,149.29,2,298.58,VIP,39,Mobile App,South,0.0
ORD_000623,2025-07-07,Sports,200.54,1,225.82,Regular,60,Online,East,0.0
ORD_000624,2024-01-26,Beauty,133.33,2,266.65,Premium,48,Online,South,0.0
ORD_000625,2024-04-25,Beauty,124.13,2,248.25,Premium,29,Store,East,0.0
ORD_000626,2025-06-05,Electronics,435.05,2,870.11,Regular,44,Store,East,0.1
ORD_000627,2024-08-19,Home & Garden,299.0,1,299.0,Regular,25,Store,West,0.0
ORD_000628,2023-09-28,Beauty,93.78,3,281.35,Premium,22,Store,West,0.0
ORD_000629,2024-02-20,Sports,57.95,1,57.95,Regular,51,Online,East,0.0
ORD_000630,2024-10-01,Electronics,1660.75,1,1660.75,Premium,39,Mobile App,West,0.05
ORD_000631,2025-03-10,Books,15.73,1,15.73,Regular,29,Mobile App,North,0.0
ORD_000632,2024-12-16,Home & Garden,321.05,1,370.72,Regular,18,Store,West,0.0
ORD_000633,2024-01-24,Sports,235.23,2,470.47,Regular,66,Online,North,0.0
ORD_000634,2023-12-15,Sports,144.27,3,509.27,Regular,45,Online,West,0.0
ORD_000635,2023-09-12,Sports,79.84,3,239.52,Regular,18,Store,East,0.0
ORD_000636,2025-01-29,Clothing,22.06,1,22.06,VIP,32,Online,East,0.05
ORD_000637,2024-06-19,Clothing,38.49,1,40.79,Regular,37,Online,South,0.0
ORD_000638,2023-09-20,Home & Garden,475.0,3,1425.01,VIP,51,Online,Central,0.0
ORD_000639,2025-01-22,Home & Garden,225.33,1,225.33,Premium,26,Mobile App,East,0.0
ORD_000640,2024-12-18,Home & Garden,321.99,2,737.26,Regular,19,Online,South,0.15
ORD_000641,2023-12-17,Clothing,152.13,2,357.0,Regular,28,Store,North,0.0
ORD_000642,2025-06-01,Electronics,781.63,1,781.63,Premium,67,Online,Central,0.0
ORD_000643,2025-05-04,Electronics,1208.15,2,2416.3,Regular,59,Store,North,0.0
ORD_000644,2023-09-23,Beauty,30.63,1,30.63,Regular,25,Store,Central,0.0
ORD_000645,2024-04-19,Books,38.07,2,76.15,Premium,37,Store,West,0.0
ORD_000646,2025-06-12,Electronics,1073.47,3,3220.42,Regular,62,Mobile App,South,0.2
ORD_000647,2024-10-06,Electronics,1047.59,1,1047.59,Regular,36,Online,North,0.0
ORD_000648,2023-11-21,Books,16.15,1,20.91,Premium,71,Store,Central,0.1
ORD_000649,2024-08-05,Beauty,56.25,3,168.76,Regular,49,Online,South,0.2
ORD_000650,2025-07-09,Books,23.22,1,23.22,Regular,25,Online,Central,0.0
ORD_000651,2025-06-20,Books,12.77,1,12.77,Regular,22,Store,North,0.2
ORD_000652,2024-04-23,Beauty,46.21,2,92.41,VIP,36,Mobile App,East,0.0
ORD_000653,2024-11-22,Electronics,244.63,2,573.43,Regular,72,Store,East,0.0
ORD_000654,2025-06-28,Home & Garden,221.61,3,664.82,Regular,18,Online,South,0.0
ORD_000655,2025-06-14,Beauty,38.02,3,114.06,Regular,46,Store,Central,0.0
ORD_000656,2024-05-05,Beauty,27.55,2,55.1,Regular,29,Online,North,0.0
ORD_000657,2024-09-18,Books,41.22,1,41.22,Regular,62,Online,West,0.15
ORD_000658,2024-10-09,Beauty,127.9,3,383.69,Regular,62,Store,North,0.05
ORD_000659,2024-01-15,Electronics,861.25,1,861.25,VIP,69,Online,Central,0.0
ORD_000660,2025-06-29,Books,17.25,1,17.25,Premium,40,Mobile App,Central,0.0
ORD_000661,2023-09-03,Beauty,133.79,1,133.79,Premium,75,Store,South,0.0
ORD_000662,2024-12-11,Books,14.52,1,16.73,Regular,20,Online,North,0.0
ORD_000663,2024-06-21,Electronics,1423.91,2,2847.82,Regular,67,Online,Central,0.0
ORD_000664,2025-03-05,Clothing,196.02,2,392.04,Premium,39,Online,Central,0.0
ORD_000665,2025-01-21,Beauty,104.1,2,208.2,Regular,48,Store,East,0.05
ORD_000666,2025-06-14,Beauty,81.27,2,162.54,VIP,75,Online,Central,0.2
ORD_000667,2023-09-29,Electronics,1108.93,1,1108.93,Regular,72,Online,West,0.15
ORD_000668,2024-01-21,Electronics,1515.29,1,1515.29,VIP,39,Online,East,0.0
ORD_000669,2023-09-25,Sports,86.24,1,86.24,Premium,43,Online,South,0.0
ORD_000670,2023-10-24,Books,27.77,3,83.3,Regular,23,Store,West,0.0
ORD_000671,2024-11-04,Home & Garden,72.57,1,81.32,Regular,59,Mobile App,North,0.0
ORD_000672,2024-09-30,Electronics,1136.41,1,1136.41,Regular,68,Online,Central,0.0
ORD_000673,2025-04-29,Beauty,56.12,1,56.12,Premium,31,Online,West,0.0
ORD_000674,2024-07-19,Home & Garden,415.28,2,830.55,VIP,72,Store,West,0.0
ORD_000675,2024-07-09,Sports,236.04,4,1092.76,Regular,63,Online,East,0.0
ORD_000676,2023-11-29,Electronics,1377.61,1,1666.27,Premium,40,Mobile App,East,0.1
ORD_000677,2024-08-21,Beauty,29.35,1,29.35,Premium,49,Online,South,0.0
ORD_000678,2024-09-27,Electronics,545.86,2,1091.73,Regular,72,Mobile App,West,0.0
ORD_000679,2024-03-12,Books,38.68,2,77.37,Regular,24,Online,West,0.1
ORD_000680,2023-09-21,Beauty,128.06,1,128.06,Regular,67,Online,West,0.0
ORD_000681,2024-11-15,Beauty,94.56,3,342.13,Regular,49,Store,North,0.0
ORD_000682,2023-09-23,Sports,282.21,1,282.21,Premium,48,Store,Central,0.0
ORD_000683,2024-02-02,Beauty,93.1,1,93.1,Premium,26,Store,North,0.0
ORD_000684,2024-09-04,Beauty,96.07,1,96.07,Regular,50,Store,West,0.0
ORD_000685,2024-10-06,Sports,276.88,1,276.88,VIP,35,Mobile App,West,0.0
ORD_000686,2024-07-21,Home & Garden,199.44,2,398.87,Regular,56,Online,Central,0.15
ORD_000687,2024-06-06,Beauty,88.95,2,177.91,Regular,65,Online,Central,0.0
ORD_000688,2025-05-13,Clothing,56.16,2,112.32,Premium,36,Store,East,0.0
ORD_000689,2025-06-23,Clothing,196.64,1,222.47,Premium,29,Online,Central,0.0
ORD_000690,2025-05-18,Home & Garden,359.52,1,359.52,Regular,53,Online,West,0.0
ORD_000691,2025-03-23,Sports,284.24,3,852.71,Regular,61,Online,Central,0.0
ORD_000692,2024-05-23,Books,42.33,3,127.0,Premium,19,Mobile App,West,0.0
ORD_000693,2023-12-31,Electronics,1289.15,1,1455.81,Regular,36,Mobile App,East,0.05
ORD_000694,2023-10-07,Beauty,96.71,3,290.13,Regular,20,Online,East,0.2
ORD_000695,2024-11-10,Electronics,1251.41,1,1562.37,VIP,53,Store,South,0.0
ORD_000696,2025-03-01,Books,19.5,1,19.5,Regular,69,Store,East,0.0
ORD_000697,2025-07-14,Beauty,21.34,3,64.03,Regular,44,Store,East,0.0
ORD_000698,2025-02-20,Electronics,60.23,4,240.9,Regular,73,Store,West,0.2
ORD_000699,2024-03-22,Beauty,110.12,1,110.12,Premium,66,Store,Central,0.0
ORD_000700,2025-02-14,Beauty,96.46,2,192.91,Premium,30,Online,East,0.0
ORD_000701,2024-11-06,Clothing,187.17,4,841.42,Regular,65,Online,Central,0.05
ORD_000702,2023-09-15,Books,20.11,2,40.21,Premium,55,Online,East,0.05
ORD_000703,2023-08-10,Home & Garden,241.17,3,723.51,VIP,20,Online,South,0.0
ORD_000704,2024-06-30,Sports,38.99,5,219.02,Regular,57,Online,East,0.0
ORD_000705,2025-03-13,Sports,123.47,1,123.47,Premium,38,Store,Central,0.0
ORD_000706,2024-03-17,Clothing,113.71,1,113.71,Regular,28,Store,West,0.0
ORD_000707,2025-02-11,Sports,135.94,1,135.94,Premium,74,Mobile App,South,0.0
ORD_000708,2025-06-14,Home & Garden,140.45,2,280.91,VIP,51,Online,West,0.2
ORD_000709,2025-03-01,Beauty,16.19,5,80.94,Premium,46,Store,South,0.0
ORD_000710,2025-05-23,Sports,277.62,1,277.62,Premium,61,Online,East,0.0
ORD_000711,2024-08-29,Electronics,802.46,1,802.46,Regular,36,Store,North,0.0
ORD_000712,2025-01-15,Home & Garden,264.44,2,528.88,Premium,49,Mobile App,North,0.0
ORD_000713,2024-06-03,Beauty,40.99,1,40.99,Premium,24,Online,South,0.0
ORD_000714,2025-02-05,Sports,25.67,3,77.0,Premium,73,Store,West,0.05
ORD_000715,2023-11-19,Clothing,116.8,2,287.16,Regular,65,Store,West,0.0
ORD_000716,2023-10-17,Beauty,96.85,3,290.56,Regular,20,Online,North,0.1
ORD_000717,2023-10-19,Electronics,397.08,1,397.08,Premium,54,Online,South,0.0
ORD_000718,2024-04-25,Books,25.52,1,25.52,Premium,45,Mobile App,East,0.0
ORD_000719,2023-08-22,Books,36.93,1,36.93,Regular,59,Online,Central,0.0
ORD_000720,2023-10-08,Beauty,94.06,1,94.06,Regular,22,Store,East,0.0
ORD_000721,2024-12-31,Electronics,615.18,2,1422.67,Premium,56,Online,North,0.0
ORD_000722,2024-10-26,Books,25.8,3,77.41,Regular,48,Mobile App,South,0.0
ORD_000723,2025-02-01,Clothing,44.55,2,89.1,Regular,69,Store,Central,0.0
ORD_000724,2024-06-02,Beauty,34.45,1,34.45,Premium,68,Online,East,0.0
ORD_000725,2023-08-16,Sports,265.56,1,302.61,Premium,18,Online,Central,0.0
ORD_000726,2025-02-05,Sports,285.42,3,856.26,Regular,65,Store,East,0.0
ORD_000727,2024-03-08,Books,46.23,2,92.45,Regular,27,Online,South,0.0
ORD_000728,2024-02-09,Clothing,131.04,1,131.04,Regular,29,Online,Central,0.0
ORD_000729,2023-09-29,Sports,151.85,2,303.7,VIP,36,Mobile App,North,0.0
ORD_000730,2024-04-17,Electronics,434.96,3,1304.89,Premium,39,Store,East,0.0
ORD_000731,2023-12-14,Beauty,82.79,1,96.33,VIP,22,Store,South,0.2
ORD_000732,2024-11-08,Home & Garden,313.93,2,761.65,Regular,55,Online,South,0.0
ORD_000733,2024-08-12,Home & Garden,431.95,1,431.95,Premium,33,Store,South,0.1
ORD_000734,2025-08-03,Beauty,91.36,1,91.36,VIP,26,Online,East,0.1
ORD_000735,2024-12-08,Books,27.81,1,31.2,Regular,49,Store,Central,0.0
ORD_000736,2025-05-27,Sports,45.17,4,180.66,Regular,75,Mobile App,Central,0.05
ORD_000737,2024-02-22,Home & Garden,370.77,1,370.77,VIP,64,Store,North,0.0
ORD_000738,2023-08-24,Sports,198.7,3,694.67,Regular,55,Mobile App,West,0.0
ORD_000739,2024-03-09,Electronics,1125.61,2,2251.22,Regular,52,Mobile App,West,0.0
ORD_000740,2025-06-04,Clothing,68.68,1,73.49,Premium,64,Online,East,0.2
ORD_000741,2024-12-30,Sports,49.9,2,126.71,Regular,18,Online,South,0.0
ORD_000742,2025-04-24,Beauty,37.39,1,37.39,Regular,46,Store,South,0.0
ORD_000743,2024-02-04,Sports,285.9,1,285.9,Regular,27,Online,West,0.0
ORD_000744,2024-08-06,Electronics,476.7,1,476.7,Premium,22,Online,East,0.0
ORD_000745,2024-08-17,Clothing,24.93,4,118.46,Premium,42,Store,West,0.1
ORD_000746,2023-09-21,Electronics,1962.15,2,3924.3,Premium,63,Online,Central,0.0
ORD_000747,2025-05-14,Home & Garden,335.93,1,335.93,Regular,54,Store,South,0.2
ORD_000748,2024-08-24,Beauty,66.1,1,66.1,Regular,75,Mobile App,North,0.0
ORD_000749,2025-01-15,Home & Garden,197.52,3,592.56,Regular,51,Online,West,0.0
ORD_000750,2024-07-31,Home & Garden,251.13,3,753.38,Regular,56,Online,North,0.0
ORD_000751,2024-12-30,Clothing,79.35,1,90.64,VIP,59,Store,East,0.2
ORD_000752,2024-02-12,Clothing,85.2,3,255.6,Premium,25,Store,South,0.0
ORD_000753,2024-10-02,Home & Garden,364.32,2,728.65,Regular,48,Online,West,0.0
ORD_000754,2024-03-07,Sports,69.34,1,69.34,Premium,19,Store,South,0.0
ORD_000755,2023-09-18,Clothing,98.58,3,295.75,Regular,20,Store,Central,0.2
ORD_000756,2024-01-02,Electronics,374.37,2,748.73,Regular,51,Store,West,0.0
ORD_000757,2025-04-09,Sports,200.35,1,200.35,Regular,64,Online,East,0.0
ORD_000758,2023-10-31,Clothing,100.86,1,100.86,Regular,73,Store,West,0.0
ORD_000759,2024-01-26,Clothing,169.47,4,677.86,Premium,68,Store,Central,0.0
ORD_000760,2024-02-07,Sports,185.76,2,371.53,Premium,47,Online,Central,0.1
ORD_000761,2025-03-31,Electronics,498.14,1,498.14,Regular,24,Store,North,0.0
ORD_000762,2024-02-28,Sports,261.39,1,261.39,Regular,44,Online,South,0.0
ORD_000763,2025-04-16,Electronics,395.97,5,1979.87,Regular,56,Store,North,0.0
ORD_000764,2025-01-30,Sports,220.31,1,220.31,Premium,75,Online,Central,0.05
ORD_000765,2025-02-07,Electronics,1799.09,1,1799.09,Regular,59,Online,West,0.0
ORD_000766,2025-01-20,Books,19.85,1,19.85,Regular,45,Online,South,0.2
ORD_000767,2024-12-10,Books,24.02,1,26.89,Regular,66,Mobile App,Central,0.0
ORD_000768,2023-12-20,Home & Garden,246.41,2,628.53,Regular,36,Online,Central,0.0
ORD_000769,2024-09-26,Home & Garden,106.68,4,426.7,Regular,68,Online,North,0.0
ORD_000770,2025-03-18,Sports,54.53,2,109.07,Regular,62,Online,East,0.05
ORD_000771,2024-09-26,Home & Garden,66.69,2,133.39,Premium,55,Store,East,0.0
ORD_000772,2024-04-28,Sports,141.48,2,282.96,VIP,35,Online,West,0.0
ORD_000773,2024-02-29,Books,32.08,1,32.08,Regular,29,Online,East,0.0
ORD_000774,2025-02-27,Sports,158.03,1,158.03,VIP,54,Store,East,0.0
ORD_000775,2025-07-27,Books,39.43,2,78.86,Regular,60,Mobile App,North,0.0
ORD_000776,2024-03-27,Books,41.32,4,165.3,Premium,24,Online,South,0.0
ORD_000777,2025-01-06,Books,41.44,2,82.89,Regular,57,Online,North,0.0
ORD_000778,2024-01-16,Books,48.58,1,48.58,Premium,70,Store,South,0.0
ORD_000779,2024-11-29,Sports,137.49,1,167.99,Regular,41,Store,North,0.05
ORD_000780,2024-09-01,Books,34.56,1,34.56,Regular,63,Online,Central,0.0
ORD_000781,2023-10-02,Clothing,135.25,3,405.76,Regular,30,Online,Central,0.0
ORD_000782,2024-05-23,Clothing,26.05,1,26.05,VIP,51,Store,South,0.0
ORD_000783,2025-04-25,Clothing,141.32,2,282.65,Regular,59,Store,North,0.0
ORD_000784,2024-01-13,Electronics,1993.79,1,1993.79,Premium,40,Mobile App,West,0.0
ORD_000785,2024-09-23,Sports,80.09,2,160.17,Premium,23,Store,Central,0.0
ORD_000786,2024-05-22,Beauty,127.02,1,127.02,VIP,40,Online,East,0.0
ORD_000787,2024-05-14,Clothing,109.77,2,219.55,Regular,54,Online,North,0.15
ORD_000788,2024-04-28,Clothing,93.28,1,93.28,Regular,50,Store,East,0.0
ORD_000789,2024-07-18,Electronics,1615.74,2,3231.47,Regular,74,Online,Central,0.0
ORD_000790,2025-03-15,Home & Garden,351.68,2,703.37,Regular,54,Store,West,0.0
ORD_000791,2024-04-10,Home & Garden,481.2,2,962.4,Premium,47,Store,Central,0.0
ORD_000792,2023-09-02,Books,13.92,1,13.92,Premium,61,Online,South,0.05
ORD_000793,2024-06-23,Books,48.22,1,48.22,Premium,18,Online,East,0.0
ORD_000794,2024-04-15,Home & Garden,60.11,3,180.33,Premium,70,Mobile App,East,0.0
ORD_000795,2023-10-21,Sports,281.13,4,1124.54,Regular,40,Online,South,0.0
ORD_000796,2025-03-14,Home & Garden,103.65,2,207.3,Regular,30,Store,West,0.0
ORD_000797,2024-02-25,Clothing,152.38,2,304.75,Premium,31,Online,South,0.0
ORD_000798,2024-02-28,Clothing,170.54,1,170.54,Regular,67,Online,North,0.0
ORD_000799,2023-12-05,Electronics,1367.83,3,5141.07,Regular,57,Online,North,0.0
ORD_000800,2025-02-09,Electronics,1703.62,1,1703.62,Premium,38,Store,West,0.0
ORD_000801,2025-03-15,Home & Garden,253.04,1,253.04,Regular,50,Online,East,0.0
ORD_000802,2024-09-15,Clothing,124.02,1,124.02,Premium,69,Store,West,0.2
ORD_000803,2024-12-06,Sports,33.95,1,40.45,Regular,73,Mobile App,South,0.0
ORD_000804,2023-12-06,Beauty,84.96,1,104.91,Premium,18,Online,North,0.0
ORD_000805,2024-08-27,Sports,52.71,1,56.82,Regular,73,Store,East,0.0
ORD_000806,2024-04-30,Clothing,68.49,4,273.97,Regular,39,Online,East,0.0
ORD_000807,2024-02-09,Books,26.96,1,26.96,Regular,66,Online,East,0.0
ORD_000808,2024-08-12,Books,20.13,1,20.13,Premium,54,Store,South,0.05
ORD_000809,2023-11-15,Beauty,43.73,1,49.81,VIP,72,Online,West,0.15
ORD_000810,2024-01-05,Books,35.89,4,143.57,Regular,26,Mobile App,Central,0.15
ORD_000811,2025-02-01,Beauty,57.62,2,115.25,Premium,34,Mobile App,Central,0.0
ORD_000812,2025-03-08,Electronics,826.88,1,826.88,VIP,21,Online,South,0.0
ORD_000813,2024-04-21,Books,39.2,1,39.2,Regular,34,Store,East,0.1
ORD_000814,2024-08-07,Sports,178.31,1,198.24,Regular,40,Store,North,0.0
ORD_000815,2024-07-29,Beauty,116.02,3,348.05,Premium,59,Online,Central,0.2
ORD_000816,2024-01-30,Home & Garden,187.23,1,187.23,Regular,49,Online,West,0.0
ORD_000817,2023-10-24,Books,34.55,1,34.55,Regular,27,Online,South,0.0
ORD_000818,2025-05-21,Home & Garden,219.58,4,878.32,Regular,43,Online,North,0.0
ORD_000819,2023-10-25,Clothing,81.85,2,163.71,Regular,59,Online,East,0.0
ORD_000820,2025-08-01,Home & Garden,308.61,2,617.22,Regular,74,Online,West,0.0
ORD_000821,2024-08-10,Beauty,94.23,5,471.17,Premium,44,Store,South,0.0
ORD_000822,2024-02-09,Electronics,264.45,2,528.89,Premium,65,Online,North,0.1
ORD_000823,2024-03-07,Clothing,77.75,1,77.75,Regular,53,Store,North,0.15
ORD_000824,2023-08-31,Books,30.96,2,61.92,Regular,24,Mobile App,East,0.0
ORD_000825,2025-04-28,Clothing,35.18,4,140.7,Premium,42,Store,East,0.0
ORD_000826,2024-03-26,Clothing,152.77,3,458.3,Regular,26,Store,South,0.0
ORD_000827,2025-01-25,Clothing,25.14,1,25.14,Premium,73,Online,East,0.0
ORD_000828,2024-12-04,Books,49.0,3,174.78,VIP,35,Online,Central,0.0
ORD_000829,2025-07-19,Sports,73.69,1,82.18,VIP,58,Store,Central,0.0
ORD_000830,2025-05-21,Beauty,87.06,3,261.18,Regular,48,Online,Central,0.0
ORD_000831,2024-03-24,Electronics,911.63,1,911.63,Regular,34,Store,South,0.0
ORD_000832,2024-06-10,Electronics,50.18,1,50.18,Regular,72,Store,South,0.0
ORD_000833,2024-07-22,Home & Garden,206.18,2,412.35,Premium,66,Mobile App,West,0.15
ORD_000834,2024-06-06,Electronics,1543.44,1,1543.44,Premium,56,Store,South,0.0
ORD_000835,2023-08-12,Sports,127.75,2,283.41,VIP,53,Online,West,0.0
ORD_000836,2024-01-19,Beauty,114.51,1,114.51,Premium,42,Online,South,0.0
ORD_000837,2024-04-30,Electronics,698.69,3,2096.08,Premium,69,Online,East,0.2
ORD_000838,2024-05-22,Beauty,115.3,3,345.89,Regular,44,Store,South,0.0
ORD_000839,2023-10-14,Clothing,37.9,2,75.81,VIP,57,Online,West,0.15
ORD_000840,2024-05-09,Beauty,99.07,1,99.07,Premium,27,Store,North,0.0
ORD_000841,2025-02-02,Electronics,371.32,2,742.64,Regular,26,Online,West,0.1
ORD_000842,2023-08-13,Clothing,34.42,1,37.75,Premium,39,Online,West,0.05
ORD_000843,2024-12-27,Home & Garden,239.89,1,304.35,VIP,39,Online,North,0.0
ORD_000844,2024-01-01,Electronics,569.68,5,2848.41,Premium,52,Mobile App,West,0.0
ORD_000845,2024-02-06,Clothing,154.04,1,154.04,Regular,71,Store,North,0.15
ORD_000846,2023-12-07,Beauty,48.61,3,181.93,Premium,46,Online,South,0.0
ORD_000847,2023-09-08,Clothing,102.95,3,308.85,Premium,51,Store,South,0.0
ORD_000848,2024-12-01,Books,37.26,3,137.02,Premium,38,Store,South,0.0
ORD_000849,2023-09-17,Beauty,141.55,1,141.55,Regular,34,Online,West,0.0
ORD_000850,2025-05-19,Home & Garden,111.38,1,111.38,Regular,73,Online,South,0.0
ORD_000851,2023-11-28,Clothing,133.92,1,162.98,Regular,28,Mobile App,East,0.0
ORD_000852,2024-09-13,Clothing,18.37,4,73.47,Regular,62,Mobile App,Central,0.15
ORD_000853,2024-01-10,Home & Garden,330.51,2,661.02,Regular,23,Online,Central,0.15
ORD_000854,2024-07-16,Beauty,23.11,2,46.21,Premium,27,Store,Central,0.0
ORD_000855,2023-11-22,Clothing,107.81,1,135.96,Regular,53,Online,East,0.0
ORD_000856,2024-10-27,Beauty,41.05,1,41.05,Regular,40,Online,South,0.0
ORD_000857,2024-04-17,Electronics,996.34,3,2989.02,VIP,36,Online,Central,0.0
ORD_000858,2025-07-18,Books,15.83,4,63.33,Regular,38,Store,West,0.1
ORD_000859,2024-05-12,Sports,276.48,1,276.48,Premium,22,Mobile App,Central,0.0
ORD_000860,2024-01-10,Books,19.64,2,39.29,Regular,47,Store,North,0.1
ORD_000861,2025-05-19,Sports,129.24,1,129.24,Premium,57,Store,East,0.0
ORD_000862,2025-05-01,Clothing,62.18,1,62.18,Regular,70,Store,West,0.2
ORD_000863,2024-02-15,Sports,212.89,1,212.89,Premium,27,Online,Central,0.0
ORD_000864,2024-05-20,Home & Garden,213.76,2,427.51,Premium,24,Mobile App,Central,0.0
ORD_000865,2025-06-09,Electronics,135.37,2,270.73,Regular,29,Online,North,0.0
ORD_000866,2024-02-27,Electronics,797.18,3,2391.53,Regular,59,Store,West,0.2
ORD_000867,2025-06-08,Books,31.03,1,31.03,Regular,34,Store,North,0.0
ORD_000868,2024-08-14,Clothing,122.62,1,145.82,Premium,59,Online,West,0.05
ORD_000869,2023-10-25,Books,33.63,1,33.63,Regular,65,Online,West,0.2
ORD_000870,2024-08-16,Beauty,22.87,1,22.87,Premium,51,Online,North,0.0
ORD_000871,2023-10-16,Home & Garden,42.24,3,126.72,Regular,24,Online,North,0.2
ORD_000872,2024-03-28,Sports,124.42,2,248.84,Regular,54,Online,South,0.05
ORD_000873,2025-02-26,Beauty,90.35,1,90.35,Regular,67,Mobile App,Central,0.0
ORD_000874,2024-08-05,Beauty,76.93,1,76.93,Premium,74,Mobile App,North,0.0
ORD_000875,2024-01-22,Clothing,118.99,1,118.99,VIP,60,Online,South,0.0
ORD_000876,2025-02-01,Sports,146.83,4,587.31,Regular,38,Store,Central,0.0
ORD_000877,2024-07-02,Home & Garden,214.99,1,214.99,Regular,70,Store,East,0.0
ORD_000878,2025-04-19,Clothing,97.09,2,194.19,Regular,65,Online,East,0.2
ORD_000879,2024-08-07,Books,27.9,2,55.8,Premium,64,Mobile App,North,0.0
ORD_000880,2024-05-22,Sports,26.53,3,79.6,VIP,18,Store,East,0.1
ORD_000881,2024-03-19,Clothing,156.63,1,156.63,Regular,53,Store,Central,0.1
ORD_000882,2025-02-24,Sports,279.63,2,559.26,Regular,47,Online,East,0.0
ORD_000883,2024-01-11,Clothing,67.7,4,270.79,Regular,33,Online,South,0.0
ORD_000884,2024-04-23,Home & Garden,59.57,1,59.57,Regular,31,Online,North,0.0
ORD_000885,2024-07-02,Books,16.92,1,16.92,Regular,62,Store,Central,0.0
ORD_000886,2023-11-10,Sports,161.3,1,202.59,Premium,42,Mobile App,North,0.2
ORD_000887,2024-07-12,Home & Garden,441.7,1,441.7,Premium,73,Store,North,0.0
ORD_000888,2024-03-24,Beauty,103.13,3,309.38,Regular,18,Store,West,0.0
ORD_000889,2023-09-29,Home & Garden,269.33,2,538.65,Regular,54,Online,South,0.0
ORD_000890,2024-07-04,Sports,184.35,2,418.96,Premium,46,Online,Central,0.15
ORD_000891,2023-11-05,Clothing,97.75,2,228.19,Regular,27,Store,South,0.0
ORD_000892,2024-12-04,Sports,229.96,1,271.29,Premium,34,Online,North,0.0
ORD_000893,2024-10-22,Beauty,26.08,1,26.08,Regular,30,Online,West,0.2
ORD_000894,2024-09-12,Beauty,92.13,2,184.26,Regular,65,Mobile App,Central,0.0
ORD_000895,2024-04-13,Clothing,32.9,1,32.9,Regular,38,Online,Central,0.0
ORD_000896,2023-11-04,Electronics,1359.91,1,1583.13,Regular,40,Online,South,0.0
ORD_000897,2025-04-04,Beauty,18.27,1,18.27,Regular,40,Store,Central,0.0
ORD_000898,2024-10-30,Sports,61.85,2,123.69,Regular,30,Store,East,0.05
ORD_000899,2024-01-11,Beauty,130.12,4,520.49,Regular,33,Store,Central,0.0
ORD_000900,2024-01-03,Home & Garden,21.66,1,21.66,Premium,25,Store,East,0.0
ORD_000901,2024-11-07,Books,8.73,2,21.11,VIP,31,Online,South,0.2
ORD_000902,2024-04-25,Sports,157.83,1,157.83,Premium,27,Mobile App,North,0.0
ORD_000903,2024-08-24,Sports,274.16,1,290.34,Regular,34,Online,South,0.0
ORD_000904,2024-02-26,Beauty,98.43,1,98.43,Premium,22,Store,West,0.0
ORD_000905,2025-06-11,Home & Garden,336.55,1,336.55,Regular,41,Online,North,0.0
ORD_000906,2023-08-24,Home & Garden,435.69,1,435.69,Premium,32,Mobile App,West,0.0
ORD_000907,2025-01-06,Beauty,28.45,3,85.34,Regular,73,Mobile App,Central,0.0
ORD_000908,2025-01-30,Electronics,413.51,3,1240.54,Premium,47,Store,Central,0.0
ORD_000909,2025-08-03,Electronics,127.52,1,127.52,Regular,37,Online,East,0.0
ORD_000910,2024-12-18,Books,35.8,1,41.07,Regular,40,Store,East,0.1
ORD_000911,2024-12-30,Home & Garden,408.77,2,1044.88,Regular,74,Online,West,0.0
ORD_000912,2023-09-04,Sports,257.41,4,1029.63,VIP,75,Store,West,0.1
ORD_000913,2025-06-07,Clothing,35.8,5,211.4,Regular,61,Mobile App,Central,0.0
ORD_000914,2025-07-07,Clothing,95.12,1,112.86,Regular,45,Online,East,0.0
ORD_000915,2024-07-07,Books,30.1,1,30.1,Regular,55,Store,Central,0.05
ORD_000916,2025-07-05,Clothing,175.27,3,623.82,Regular,63,Online,Central,0.0
ORD_000917,2024-10-18,Clothing,138.12,3,414.37,Premium,28,Online,East,0.0
ORD_000918,2023-10-13,Sports,171.56,2,343.13,Regular,29,Online,East,0.0
ORD_000919,2024-01-01,Beauty,18.98,4,75.92,Regular,44,Store,West,0.0
ORD_000920,2024-06-10,Books,39.82,3,119.47,Premium,58,Online,East,0.0
ORD_000921,2024-01-07,Clothing,31.38,1,31.38,Regular,57,Store,East,0.2
ORD_000922,2025-04-16,Sports,193.4,1,193.4,Regular,32,Mobile App,North,0.0
ORD_000923,2024-08-06,Electronics,1391.88,2,2783.75,Regular,50,Store,Central,0.0
ORD_000924,2024-11-27,Beauty,87.29,2,196.83,Regular,49,Online,West,0.15
ORD_000925,2024-02-18,Clothing,25.8,3,77.4,Regular,18,Store,East,0.0
ORD_000926,2024-09-30,Clothing,153.63,1,153.63,Regular,66,Online,South,0.0
ORD_000927,2023-10-11,Clothing,186.88,1,186.88,Regular,73,Online,Central,0.0
ORD_000928,2024-12-18,Beauty,58.86,3,208.54,VIP,33,Store,West,0.0
ORD_000929,2023-09-16,Sports,227.22,3,681.65,Regular,38,Mobile App,West,0.0
ORD_000930,2025-04-22,Beauty,92.21,1,92.21,VIP,59,Mobile App,North,0.0
ORD_000931,2025-01-19,Electronics,930.64,2,1861.28,VIP,20,Store,South,0.0
ORD_000932,2025-01-17,Sports,133.79,1,133.79,Regular,53,Store,West,0.0
